CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-01 00:00,mm,4.5,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-02 00:00,mm,6.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-03 00:00,mm,12.9,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-04 00:00,mm,20.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-05 00:00,mm,34.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-06 00:00,mm,1.6,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-07 00:00,mm,0.6,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-08 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-09 00:00,mm,25.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-10 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-11 00:00,mm,11.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-12 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-14 00:00,mm,0.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-15 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-16 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-17 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-18 00:00,mm,0.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-20 00:00,mm,12.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-21 00:00,mm,60.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-22 00:00,mm,6.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-23 00:00,mm,25.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-24 00:00,mm,7.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-25 00:00,mm,0.5,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-26 00:00,mm,0.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-27 00:00,mm,57.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-28 00:00,mm,23.9,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-29 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-30 00:00,mm,7.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-10-31 00:00,mm,17.5,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-01 00:00,mm,1.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-02 00:00,mm,15.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-03 00:00,mm,37.6,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-04 00:00,mm,1,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-05 00:00,mm,1.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-06 00:00,mm,1.9,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-07 00:00,mm,7.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-08 00:00,mm,1.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-09 00:00,mm,42.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-10 00:00,mm,15.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-11 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-12 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-13 00:00,mm,34.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-14 00:00,mm,45.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-15 00:00,mm,11.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-16 00:00,mm,11.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-17 00:00,mm,37.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-18 00:00,mm,2.9,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-19 00:00,mm,8.6,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-20 00:00,mm,26.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-21 00:00,mm,24.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-22 00:00,mm,5.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-23 00:00,mm,27.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-24 00:00,mm,0.9,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-25 00:00,mm,2.1,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-26 00:00,mm,3.9,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-27 00:00,mm,9.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-28 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-29 00:00,mm,55.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-11-30 00:00,mm,10,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-01 00:00,mm,54.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-02 00:00,mm,47.5,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-03 00:00,mm,12.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-04 00:00,mm,11.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-05 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-06 00:00,mm,0.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-07 00:00,mm,6.4,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-08 00:00,mm,7.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-09 00:00,mm,13,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-10 00:00,mm,18.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-11 00:00,mm,43.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-12 00:00,mm,4.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-13 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-14 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-15 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-16 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-17 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-18 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-19 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-20 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-21 00:00,mm,3.8,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-22 00:00,mm,5.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-23 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-24 00:00,mm,0,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-25 00:00,mm,20.5,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-26 00:00,mm,2.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-27 00:00,mm,5.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-28 00:00,mm,16.3,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-29 00:00,mm,8.7,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-30 00:00,mm,12.2,Definitivo
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2017-12-31 00:00,mm,5.9,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-01 00:00,mm,29.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-03 00:00,mm,5.5,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-04 00:00,mm,1.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-05 00:00,mm,1.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-06 00:00,mm,11.3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-07 00:00,mm,0.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-08 00:00,mm,30.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-09 00:00,mm,23.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-10 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-11 00:00,mm,0.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-12 00:00,mm,2.9,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-13 00:00,mm,1.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-15 00:00,mm,6.3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-16 00:00,mm,14.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-17 00:00,mm,25.3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-18 00:00,mm,1.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-19 00:00,mm,0.1,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-20 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-21 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-22 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-23 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-24 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-25 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-26 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-27 00:00,mm,2.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-28 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-29 00:00,mm,16.7,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-30 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-01-31 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-01 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-02 00:00,mm,21.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-03 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-04 00:00,mm,2.7,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-05 00:00,mm,17.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-06 00:00,mm,0.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-07 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-08 00:00,mm,1.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-09 00:00,mm,8.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-10 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-11 00:00,mm,32.2,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-12 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-13 00:00,mm,0.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-14 00:00,mm,10,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-15 00:00,mm,4.5,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-16 00:00,mm,4.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-17 00:00,mm,45.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-18 00:00,mm,28.5,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-19 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-20 00:00,mm,1.3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-21 00:00,mm,3.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-22 00:00,mm,17.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-23 00:00,mm,14.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-24 00:00,mm,11.7,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-25 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-26 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-27 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-02-28 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-01 00:00,mm,3.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-02 00:00,mm,8.7,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-03 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-04 00:00,mm,0.3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-05 00:00,mm,1.2,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-06 00:00,mm,11.2,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-07 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-08 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-09 00:00,mm,0.3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-10 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-11 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-12 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-13 00:00,mm,3.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-14 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-15 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-16 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-17 00:00,mm,12.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-18 00:00,mm,6.7,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-19 00:00,mm,11.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-20 00:00,mm,11.5,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-21 00:00,mm,1.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-22 00:00,mm,28.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-23 00:00,mm,35.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-24 00:00,mm,1.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-25 00:00,mm,1.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-26 00:00,mm,1.7,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-27 00:00,mm,13.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-28 00:00,mm,17,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-29 00:00,mm,5.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-30 00:00,mm,26.3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-03-31 00:00,mm,37.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-01 00:00,mm,5.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-02 00:00,mm,4.5,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-03 00:00,mm,4.5,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-04 00:00,mm,12.4,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-05 00:00,mm,44.6,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-06 00:00,mm,3,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-07 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-08 00:00,mm,0,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-09 00:00,mm,59.8,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-10 00:00,mm,9.7,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-11 00:00,mm,18.5,Preliminar
26130570,NUEVO LIBARE [26130570],PRECIPITACION,Día pluviométrico (convencional),2018-04-12 00:00,mm,8.4,Preliminar
